timestamp,open,high,low,close,volume
2009-02-03,96.8000,98.2000,90.1000,92.3000,52835780
2009-02-02,96.8000,103.4000,91.6000,94.9000,55892111
2009-01-30,101.0000,111.0000,99.0000,106.1000,96790695
2009-01-29,105.0000,111.0000,92.3000,100.3000,81237844
2009-01-28,97.0000,117.5000,95.4000,107.0000,151577925
2009-01-27,93.1000,102.1000,84.8000,90.0000,129247119
2009-01-26,63.0000,91.1000,60.1000,88.7000,200087472
2009-01-23,56.3000,60.4000,47.6000,51.2000,187256462
2009-01-22,72.5000,75.0000,56.7000,59.2000,188344525
2009-01-21,69.3000,71.0000,47.3000,66.1000,387592277
2009-01-20,89.0000,97.8000,69.0000,72.9000,232296103
2009-01-19,116.0000,122.8000,78.8000,88.0000,268564630
2009-01-16,135.9000,138.5000,98.0000,98.0000,151760436
2009-01-15,138.3000,144.1000,128.5000,130.4000,48879098
2009-01-14,165.1000,166.4000,135.2000,142.1000,75886493
2009-01-13,181.0000,183.4000,159.3000,165.9000,63826647
2009-01-12,177.0000,190.6000,174.6000,184.6000,28112436
2009-01-09,179.0000,187.0000,174.5000,179.0000,49369163
2009-01-08,169.5000,180.0000,165.0000,177.0000,47289883
2009-01-07,165.0000,174.8000,161.1000,169.8000,52168316
2009-01-06,162.9000,165.0000,154.0000,163.3000,41474119
2009-01-05,161.4000,164.7000,154.5000,161.0000,26216137
2009-01-02,152.9000,159.5000,147.6000,157.0000,20737194
2008-12-31,149.9000,155.0000,149.5000,153.4000,11048059
2008-12-30,151.7000,151.7000,146.1000,149.0000,18465716
2008-12-29,143.1000,150.3000,143.0000,150.3000,21141222
2008-12-24,145.5000,147.0000,140.6000,145.0000,3960425
2008-12-23,143.1000,149.0000,143.1000,147.0000,18956423
2008-12-22,145.4000,148.1000,140.7000,145.1000,21293657
2008-12-19,137.3000,148.3000,136.0000,148.3000,58728579
2008-12-18,145.6000,149.2000,139.0000,140.0000,61246252
2008-12-17,150.0000,152.0000,139.2000,145.0000,30556518
2008-12-16,141.1000,147.5000,139.2000,144.5000,31202072
2008-12-15,155.0000,155.0000,142.1000,143.9000,28169780
2008-12-12,150.0000,150.8000,138.4000,148.0000,52640748
2008-12-11,153.0000,163.2000,151.7000,161.1000,41695555
2008-12-10,161.9000,164.0000,153.8000,156.2000,37315939
2008-12-09,161.2000,167.8000,152.8000,162.0000,38301502
2008-12-08,153.0000,160.5000,146.2000,157.9000,54571376
2008-12-05,145.0000,149.7000,136.4000,138.3000,45159774
2008-12-04,152.0000,158.7000,146.6000,147.2000,51611506
2008-12-03,156.0000,156.0000,141.2000,149.8000,36973549
2008-12-02,153.2000,155.5000,143.2000,152.5000,44775642
2008-12-01,161.3000,167.6000,152.7000,158.0000,35178839
2008-11-28,170.0000,170.5000,159.1000,169.4000,29621487
2008-11-27,163.0000,169.0000,159.0000,166.9000,23641413
2008-11-26,165.0000,167.7000,159.6000,160.0000,51652985
2008-11-25,143.6000,168.1000,143.6000,167.0000,106030949
2008-11-24,137.1000,150.2000,137.1000,146.5000,76161232
