Date,Open,High,Low,Close,Volume
2019-07-29,4215.66,4313.73,4193.41,4291.44,2823928
2019-07-30,4301.71,4340.21,4291.44,4313.73,2645800
2019-07-31,4284.58,4287.15,4228.54,4242.2,3514245
2019-08-01,4237.52,4313.73,4211.83,4286.3,2227362
2019-08-02,4311.11,4316.28,4212.23,4228.54,3221351
2019-08-05,4194.7,4239.21,4156.19,4167.29,2178200
2019-08-06,4151.03,4200.69,4125.79,4131.38,2349402
2019-08-07,4126.24,4171.58,4106.08,4163.02,2740733
2019-08-08,4178.83,4198.26,4149.91,4198.26,3687380
2019-08-09,4197.81,4236.2,4182.3,4204.71,3050410
2019-08-12,4232.31,4258.6,4207.71,4250.41,1643032
2019-08-13,4254.3,4261.21,4200.82,4232.73,2755281
2019-08-14,4250.41,4290.95,4236.63,4284.48,2755705
2019-08-15,4262.08,4313.84,4256.92,4292.7,2638738
2019-08-16,4312.94,4325.9,4269.85,4322.46,1883685
2019-08-19,4359.52,4399.21,4331.08,4391.44,2005589
2019-08-20,4407.87,4457.02,4370.74,4373.36,2412449
2019-08-21,4374.2,4417.35,4370.74,4413.88,2349558
2019-08-22,4397.48,4421.65,4322.46,4334.52,2524352
2019-08-23,4352.65,4377.64,4321.59,4321.59,1421230
2019-08-27,4338.84,4394.9,4305.62,4394.9,3583682
2019-08-28,4394.02,4437.17,4364.69,4430.24,2582014
2019-08-29,4419.91,4506.18,4393.2,4442.34,2335843
2019-08-30,4456.18,4514.81,4448.4,4482.02,2574243
2019-09-02,4509.61,4578.65,4489.81,4546.71,2105126
2019-09-03,4562.26,4597.62,4540.69,4592.44,3688747
2019-09-04,4600.19,4600.19,4538.95,4577.81,2288729
2019-09-05,4586.4,4592.44,4460.46,4467.36,3271505
2019-09-06,4469.94,4506.18,4451.86,4476.84,2770186
2019-09-09,4496.7,4501.87,4367.31,4367.31,2861946
2019-09-10,4344.87,4376.8,4259.51,4272.86,5414371
2019-09-11,4282.34,4282.76,4233.61,4280.63,3206676
2019-09-12,4306.07,4338.84,4261.61,4315.54,2779726
2019-09-13,4288.8,4298.3,4218.5,4235.76,2575349
2019-09-16,4199.96,4238.37,4183.12,4183.12,2624133
2019-09-17,4169.32,4260.33,4157.7,4259.05,2577162
2019-09-18,4250.86,4268.95,4231.0,4251.71,1915890
2019-09-19,4229.71,4265.51,4229.71,4243.94,2880564
2019-09-20,4235.34,4235.34,4136.12,4136.12,6874984
2019-09-23,4149.05,4218.5,4149.05,4198.66,5428337
2019-09-24,4190.91,4238.37,4173.22,4230.58,1975987
2019-09-25,4221.51,4241.37,4177.99,4193.49,2275784
2019-09-26,4173.22,4257.76,4155.99,4229.31,5811456
2019-09-27,4239.2,4287.1,4219.79,4241.81,2235571
2019-09-30,4245.23,4256.05,4196.08,4218.09,2617650
2019-10-01,4226.69,4252.56,4177.52,4219.79,3655795
2019-10-02,4234.88,4246.97,4127.93,4127.93,3131146
2019-10-03,4126.64,4154.67,4103.78,4126.64,3634125
2019-10-04,4154.23,4162.44,4111.99,4141.72,2610191
2019-10-07,4152.94,4177.52,4142.62,4177.52,2229937
2019-10-08,4185.3,4224.98,4168.46,4171.92,2906296
2019-10-09,4161.58,4220.22,4161.58,4174.95,2861294
2019-10-10,4192.2,4193.07,4120.59,4122.77,2788592
2019-10-11,4088.69,4088.69,3986.06,4008.48,3711820
2019-10-14,4024.02,4039.92,3996.39,4006.73,1952570
2019-10-15,4011.04,4013.2,3917.05,3940.75,3812745
2019-10-16,3947.64,4014.93,3947.64,3975.23,3518915
2019-10-17,4059.8,4066.7,3998.53,4013.2,3246277
2019-10-18,3985.18,4008.86,3951.97,3990.35,2506243
2019-10-21,3985.18,3992.07,3907.96,3931.68,2481828
2019-10-22,3904.08,3968.77,3888.55,3955.42,1771833
2019-10-23,3957.59,3977.83,3925.67,3938.16,1968285
2019-10-24,3933.86,3995.09,3926.95,3995.09,2705466
2019-10-25,3983.46,3995.53,3962.31,3995.09,1845204
2019-10-28,3977.83,3977.83,3931.28,3931.28,2057757
2019-10-29,3948.95,3966.2,3910.13,3964.02,2307110
2019-10-30,3968.37,4028.29,3939.9,4012.81,2245123
2019-10-31,4023.03,4056.03,4002.59,4018.2,2197552
2019-11-01,4027.35,4054.71,4000.8,4009.07,1985873
2019-11-04,4016.91,4021.24,3979.98,3994.33,2117699
2019-11-05,3984.75,4012.13,3962.59,4003.46,1884530
2019-11-06,4004.3,4086.91,3978.67,4076.44,3288291
2019-11-07,4087.33,4088.62,4023.88,4046.04,5439870
2019-11-08,4045.6,4087.76,4039.92,4063.85,1794831
2019-11-11,4063.85,4082.55,3984.3,4009.94,2259266
2019-11-12,4026.91,4033.45,3991.27,3996.06,3694067
2019-11-13,3993.44,4036.46,3993.44,4020.85,1956433
2019-11-14,4036.03,4066.0,3972.14,4001.29,2497116
2019-11-15,3989.52,4008.68,3942.59,3970.84,2534621
2019-11-18,3966.07,3982.13,3920.86,3969.97,2877971
2019-11-19,3961.3,3987.37,3950.85,3961.72,1493224
2019-11-20,3965.62,3978.23,3920.86,3934.77,1741171
2019-11-21,3936.1,3936.1,3890.45,3907.38,1951288
2019-11-22,3899.57,3936.94,3887.81,3926.07,2099009
2019-11-25,3919.56,3929.98,3892.6,3927.83,2146280
2019-11-26,3948.24,3986.08,3909.14,3964.31,3636487
2019-11-27,3981.28,3998.65,3952.16,3966.07,1363439
2019-11-28,3957.8,3982.61,3940.87,3973.9,641399
2019-11-29,3959.98,4005.19,3955.63,3979.53,1652578
2019-12-02,4002.59,4018.2,3937.37,3948.24,2445602
2019-12-03,3965.19,3969.1,3919.13,3933.03,3550102
2019-12-04,3926.95,3941.73,3907.38,3929.56,2142657
2019-12-05,3936.1,3936.1,3884.78,3890.01,1744947
2019-12-06,3909.14,3957.34,3879.17,3956.08,1730835
2019-12-09,3946.08,3969.1,3920.86,3950.42,1532595
2019-12-10,3966.93,3976.49,3894.36,3953.9,2150680
2019-12-11,3956.93,3976.06,3912.15,3933.03,2444790
2019-12-12,3926.95,3959.56,3916.06,3937.37,2348954
2019-12-13,3863.04,3961.3,3837.38,3950.85,3140312
2019-12-16,3961.72,4043.88,3951.72,4025.18,2650308
2019-12-17,3835.24,3873.9,3729.18,3737.02,7847642
2019-12-18,3703.54,3766.56,3703.54,3719.18,3667699
2019-12-19,3721.35,3770.05,3703.1,3769.19,7181837
2019-12-20,3782.63,3806.12,3767.0,3796.11,5827684
2019-12-23,3809.17,3882.61,3787.86,3850.0,3170727
2019-12-24,3832.64,3832.64,3809.17,3815.68,651534
2019-12-27,3820.87,3850.0,3800.9,3838.73,1334776
2019-12-30,3847.4,3847.4,3800.9,3801.35,1212923
2019-12-31,3796.11,3830.47,3770.05,3781.79,587409
2020-01-02,3780.48,3790.92,3767.89,3778.73,1838738
2020-01-03,3750.04,3790.05,3744.4,3787.42,1873276
2020-01-06,3766.12,3775.69,3733.52,3759.16,1694940
2020-01-07,3759.61,3777.47,3720.06,3727.01,2680736
2020-01-08,3685.71,3706.14,3663.99,3685.71,2550962
2020-01-09,3707.0,3737.44,3698.77,3721.35,2059250
2020-01-10,3737.44,3758.27,3710.5,3741.8,4758486
2020-01-13,3765.25,3779.16,3747.01,3775.26,2876527
2020-01-14,3779.6,3787.86,3746.56,3754.82,2341798
2020-01-15,3761.35,3795.26,3753.54,3783.07,2938228
2020-01-16,3779.16,3795.67,3753.09,3784.83,2845460
2020-01-17,3781.33,3827.85,3763.56,3824.81,2991744
2020-01-20,3842.19,3843.5,3810.43,3825.25,1088963
2020-01-21,3820.03,3839.17,3790.44,3836.08,2860522
2020-01-22,3837.38,3846.53,3806.12,3813.5,2670817
2020-01-23,3833.04,3833.04,3785.24,3797.43,2693517
2020-01-24,3841.32,3899.13,3826.12,3889.13,2856656
2020-01-27,3880.87,3899.97,3827.42,3849.57,3938702
2020-01-28,3873.05,3926.95,3868.71,3912.15,3235537
2020-01-29,3912.15,3920.86,3831.34,3857.83,3765924
2020-01-30,3891.74,3946.08,3883.07,3935.63,3365907
2020-01-31,3979.53,3979.53,3923.05,3940.87,2647478
2020-02-03,3953.9,4000.41,3938.26,3981.28,2904126
2020-02-04,4004.3,4022.12,3964.31,3993.0,2094494
2020-02-05,3972.6,4033.0,3958.67,4029.97,2136623
2020-02-06,4034.31,4088.62,4010.83,4081.67,2607317
2020-02-07,4078.62,4094.27,4057.79,4082.09,2212868
2020-02-10,4086.91,4089.08,4046.04,4072.98,1542824
2020-02-11,4079.92,4109.94,4062.12,4075.15,1676270
2020-02-12,4084.73,4085.58,4045.18,4052.12,1913020
2020-02-13,4037.34,4043.43,3974.33,4009.07,2361700
2020-02-14,4018.67,4020.85,3989.96,4003.46,1780735
2020-02-17,4024.73,4039.07,4009.07,4024.73,1384601
2020-02-18,4016.04,4052.54,4008.21,4027.35,2052466
2020-02-19,4023.88,4045.18,4005.62,4020.38,2558870
2020-02-20,4031.97,4040.3,3987.29,4025.39,1853484
2020-02-21,4017.53,4029.34,3988.18,4022.8,3885933
2020-02-24,3979.88,3980.3,3878.68,3926.44,2880182
2020-02-25,3920.31,3934.32,3840.18,3847.18,3022535
2020-02-26,3826.15,3841.91,3764.81,3841.91,3951212
2020-02-27,3799.03,3866.89,3761.33,3784.55,4151558
2020-02-28,3704.84,3726.31,3586.59,3652.28,7546474
2020-03-02,3761.79,3796.37,3665.86,3783.69,6425884
2020-03-03,3798.13,3890.5,3773.6,3838.37,4199799
2020-03-04,3856.8,3906.72,3836.2,3905.84,2734644
2020-03-05,3928.2,3938.7,3868.18,3925.56,3804026
2020-03-06,3864.26,3933.88,3786.72,3811.68,4155589
2020-03-09,3652.28,3727.16,3619.44,3650.1,4991889
2020-03-10,3684.69,3723.26,3554.62,3571.74,4953161
2020-03-11,3648.35,3662.79,3552.88,3567.77,4474443
2020-03-12,3475.35,3498.56,3301.94,3373.34,7016210
2020-03-13,3448.65,3580.48,3313.76,3375.94,6360507
2020-03-16,3243.71,3330.84,3138.58,3263.42,7053637
2020-03-17,3369.83,3614.2,3292.74,3584.42,8501596
2020-03-18,3512.6,3765.28,3453.9,3593.61,7981090
2020-03-19,3686.0,3862.04,3540.62,3802.07,11387202
2020-03-20,3909.78,3968.5,3526.17,3624.7,8944048
2020-03-23,3448.22,3650.99,3401.81,3444.27,7546772
2020-03-24,3466.61,3501.23,3363.26,3501.23,5776513
2020-03-25,3517.84,3572.14,3415.8,3483.7,5998378
2020-03-26,3449.51,3523.99,3402.68,3523.99,5274755
2020-03-27,3449.51,3483.23,3367.64,3443.41,4875607
2020-03-30,3440.31,3517.4,3365.0,3517.4,3532822
2020-03-31,3621.62,3621.62,3489.37,3569.52,4729657
2020-04-01,3480.62,3514.8,3421.95,3498.15,3773688
2020-04-02,3498.15,3541.07,3462.24,3541.07,3313296
2020-04-03,3541.95,3566.46,3506.92,3535.81,3010782
2020-04-06,3604.98,3647.02,3587.47,3622.53,2372252
2020-04-07,3663.7,3696.94,3609.39,3646.19,3197075
2020-04-08,3574.35,3609.39,3537.54,3583.1,2837565
2020-04-09,3591.86,3635.65,3529.66,3612.02,2493505
2020-04-14,3614.61,3689.97,3582.24,3675.95,2654257
2020-04-15,3653.18,3734.63,3595.36,3622.53,3510918
2020-04-16,3610.24,3631.27,3564.71,3617.26,3244838
2020-04-17,3703.98,3713.6,3586.59,3604.12,3505159
2020-04-20,3635.65,3768.78,3635.65,3768.78,2718545
2020-04-21,3748.63,3789.81,3667.19,3678.58,4907175
2020-04-22,3704.84,3739.0,3688.18,3716.21,2456557
2020-04-23,3569.09,3675.95,3502.53,3649.67,6783738
2020-04-24,3596.25,3636.52,3569.09,3583.99,2420265
2020-04-27,3612.02,3639.15,3576.09,3592.71,1758164
2020-04-28,3597.98,3607.62,3544.53,3565.57,3544647
2020-04-29,3558.57,3607.62,3534.05,3594.51,2288043
2020-04-30,3624.27,3674.17,3575.21,3592.71,4117936
2020-05-01,3547.2,3612.02,3527.92,3590.12,1343148
2020-05-04,3561.2,3585.72,3512.16,3550.69,2560672
2020-05-05,3546.32,3549.82,3500.75,3527.92,2459876
2020-05-06,3541.95,3563.84,3513.04,3519.18,1567445
2020-05-07,3502.53,3576.09,3486.75,3576.09,3612149
2020-05-11,3605.87,3656.66,3584.86,3654.91,2771418
2020-05-12,3632.14,3703.98,3622.53,3703.98,2951133
2020-05-13,3668.06,3717.97,3654.05,3690.85,3066602
2020-05-14,3658.27,3683.02,3609.69,3629.99,3546858
2020-05-15,3632.67,3666.23,3609.69,3649.44,2125720
2020-05-18,3697.12,3746.61,3677.71,3736.88,2195794
2020-05-19,3771.34,3785.47,3638.83,3638.83,2839209
2020-05-20,3629.1,3690.97,3627.37,3681.22,5321330
2020-05-21,3671.52,3681.22,3643.24,3643.24,5382698
2020-05-22,3607.92,3647.66,3578.74,3635.3,4241758
2020-05-26,3693.59,3704.2,3611.44,3641.49,2512343
2020-05-27,3644.15,3713.06,3596.43,3710.37,3849493
2020-05-28,3715.69,3825.23,3705.97,3825.23,3573921
2020-05-29,3798.73,3862.34,3759.88,3827.02,8272787
2020-06-01,3846.42,3852.62,3792.56,3812.86,1970982
2020-06-02,3808.45,3830.51,3792.56,3805.81,2494566
2020-06-03,3812.86,3895.91,3798.73,3886.19,2251465
2020-06-04,3853.5,3915.34,3843.78,3887.08,2467918
2020-06-05,3885.31,3903.86,3851.73,3895.04,2657525
2020-06-08,3871.17,3896.77,3815.49,3881.78,2469651
2020-06-09,3873.8,3920.63,3817.29,3828.77,4244663
2020-06-10,3803.16,3889.7,3795.19,3867.66,2917231
2020-06-11,3830.51,3948.04,3799.6,3830.51,6413575
2020-06-12,3827.88,3840.27,3743.06,3802.26,4603409
2020-06-15,3760.75,3798.73,3687.42,3789.91,2876680
2020-06-16,3828.77,3902.97,3791.66,3902.97,4289691
2020-06-17,3904.74,3981.6,3895.91,3977.2,3343180
2020-06-18,3957.74,4001.04,3941.85,3981.6,2931105
2020-06-19,3993.08,4094.68,3993.08,4092.02,4879519
2020-06-22,4046.99,4089.36,4006.35,4010.77,6116322
2020-06-23,4011.66,4025.77,3983.36,4012.51,2403131
2020-06-24,3991.32,4004.58,3948.04,3957.74,3908847
2020-06-25,3940.05,3970.98,3902.97,3943.63,2280486
2020-06-26,3935.67,4024.02,3935.67,3992.19,2017628
2020-06-29,3951.57,3951.57,3890.59,3925.06,2230027
2020-06-30,3902.97,3936.53,3846.42,3847.32,2882772
2020-07-01,3832.3,3857.03,3783.72,3832.3,2740862
2020-07-02,3841.12,3905.61,3819.92,3905.61,1836249
2020-07-03,3908.29,3910.92,3806.69,3814.63,1198687
2020-07-06,3852.62,3883.53,3830.51,3844.67,1420778
2020-07-07,3813.75,3836.74,3765.14,3765.14,2378578
2020-07-08,3775.76,3787.24,3741.3,3753.66,2298028
2020-07-09,3743.96,3763.41,3721.88,3723.6,1737457
2020-07-10,3667.98,3730.73,3667.98,3704.2,2361675
2020-07-13,3728.96,3783.72,3728.96,3783.72,1520967
2020-07-14,3796.97,3816.41,3773.09,3804.03,2278666
2020-07-15,3813.75,3864.09,3812.86,3841.12,2155223
2020-07-16,3804.03,3827.88,3773.99,3808.45,1943147
2020-07-17,3826.12,3877.34,3812.86,3865.87,1874683
2020-07-20,3869.4,3880.89,3827.88,3833.18,1340455
2020-07-21,3831.46,3872.04,3806.69,3843.78,5981372
2020-07-22,3833.18,3864.09,3797.87,3825.23,3485855
2020-07-23,4097.33,4194.5,4054.94,4126.46,5678501
2020-07-24,4109.7,4185.65,4080.54,4132.65,4139307
2020-07-27,4123.83,4187.44,4122.09,4152.09,2352394
2020-07-28,4134.44,4150.33,4084.08,4142.38,2077348
2020-07-29,4168.0,4235.13,4166.22,4203.33,4663977
2020-07-30,4180.38,4199.81,4051.38,4110.6,2726555
2020-07-31,4045.2,4107.94,4035.48,4039.88,3126115
2020-08-03,4028.42,4160.06,4028.42,4120.28,1831802
2020-08-04,4117.64,4141.5,4091.14,4122.96,1905577
2020-08-05,4148.57,4168.0,4107.05,4119.4,1554192
2020-08-06,4105.13,4105.13,4033.9,4075.77,4842191
2020-08-07,4054.4,4072.2,4033.03,4041.92,3772723
2020-08-10,4044.58,4073.97,4016.08,4025.01,5511528
2020-08-11,4025.01,4074.87,3978.72,3993.83,1843635
2020-08-12,3993.83,4097.12,3980.48,4086.45,2783583
2020-08-13,4076.64,4096.23,4052.61,4081.08,1694662
2020-08-14,4057.06,4059.72,3977.79,4043.7,2169759
2020-08-17,4038.36,4057.06,4005.42,4051.73,2562328
2020-08-18,4025.87,4053.5,4000.07,4015.2,2532361
2020-08-19,4008.95,4067.76,3985.8,4061.52,2242134
2020-08-20,4049.94,4063.29,4021.43,4043.7,2051647
2020-08-21,4031.26,4041.01,3968.0,4015.2,2092680
2020-08-24,4048.16,4104.25,4039.27,4079.32,1687824
2020-08-25,4081.08,4115.85,4049.94,4049.94,1375546
2020-08-26,4042.84,4052.61,4007.19,4048.16,1682058
2020-08-27,4061.52,4110.49,4038.36,4065.07,1413485
2020-08-28,4063.29,4073.97,3964.46,3971.59,2540708
2020-09-01,3976.9,3985.8,3895.01,3941.26,2752521
2020-09-02,3951.1,4044.58,3945.73,4036.58,1942928
2020-09-03,4045.48,4088.22,4002.74,4022.31,1817995
2020-09-04,3989.39,4012.54,3920.83,3941.26,2063086
2020-09-07,3947.53,4035.69,3937.73,4023.21,1592849
2020-09-08,4030.34,4077.52,4022.31,4067.76,2372436
2020-09-09,4096.23,4252.97,4096.23,4223.55,3457920
2020-09-10,4228.03,4267.23,4198.64,4260.08,2642276
2020-09-11,4263.63,4334.89,4244.97,4302.81,2510147
2020-09-14,4318.86,4336.68,4268.97,4277.01,1353464
2020-09-15,4277.89,4342.03,4265.45,4320.64,1638892
2020-09-16,4317.07,4333.11,4266.34,4277.01,2104751
2020-09-17,4249.4,4302.81,4217.35,4292.14,1845675
2020-09-18,4305.5,4305.5,4212.91,4220.91,4227726
2020-09-21,4190.64,4198.64,4124.74,4149.69,2770453
2020-09-22,4159.46,4243.16,4133.65,4216.45,1679833
2020-09-23,4244.05,4301.94,4228.03,4255.64,2480295
2020-09-24,4223.55,4272.56,4192.39,4210.24,2210316
2020-09-25,4220.01,4264.56,4193.31,4241.4,1403691
2020-09-28,4241.4,4300.15,4210.24,4284.14,1910808
2020-09-29,4277.89,4286.8,4235.15,4278.8,2555983
2020-09-30,4277.89,4307.31,4252.97,4252.97,1771665
2020-10-01,4282.35,4317.96,4245.88,4278.8,2215146
2020-10-02,4261.88,4311.77,4244.97,4311.77,2546342
2020-10-05,4328.67,4363.38,4300.15,4309.96,2229461
2020-10-06,4321.55,4321.55,4262.75,4268.97,3575216
2020-10-07,4266.34,4308.2,4245.88,4274.35,1601646
2020-10-08,4261.0,4296.6,4247.64,4285.93,2240731
2020-10-09,4285.93,4334.89,4256.52,4316.2,4624764
2020-10-12,4294.82,4328.67,4278.8,4319.78,1815756
2020-10-13,4302.81,4343.81,4282.35,4340.22,3385356
2020-10-14,4365.19,4401.66,4321.55,4356.25,5839021
2020-10-15,4325.11,4339.33,4274.35,4296.6,3535158
2020-10-16,4309.05,4348.23,4300.15,4333.11,2760594
2020-10-19,4342.89,4369.62,4271.68,4276.16,3017500
2020-10-20,4268.11,4331.33,4242.28,4306.41,2036748
2020-10-21,4317.96,4320.64,4178.15,4187.96,3074630
2020-10-22,4204.0,4244.97,4168.36,4204.0,2421621
2020-10-23,4179.07,4224.48,4149.69,4179.96,2098118
2020-10-26,4145.2,4185.3,4113.15,4137.18,2351799
2020-10-27,4154.14,4188.83,4098.03,4175.48,3299001
2020-10-28,4143.43,4152.33,3985.8,4043.7,3398947
2020-10-29,4009.08,4047.71,3964.22,4007.31,5438461
2020-10-30,3966.89,3974.07,3925.59,3954.34,3584043
2020-11-02,3957.9,4030.64,3935.48,4021.68,2493686
2020-11-03,4024.35,4089.02,4002.8,4088.12,3178822
2020-11-04,4065.68,4188.69,4037.84,4186.87,2939775
2020-11-05,4210.24,4260.53,4176.99,4191.38,4245350
2020-11-06,4159.06,4226.39,4139.31,4210.24,5458342
2020-11-09,4251.55,4366.47,4223.67,4236.27,3626304
2020-11-10,4198.54,4250.61,4158.15,4203.03,3585973
2020-11-11,4194.96,4318.87,4189.59,4294.61,4164686
2020-11-12,4282.97,4340.42,4277.6,4307.23,4721106
2020-11-13,4299.13,4299.13,4263.22,4264.11,3270661
2020-11-16,4291.03,4291.03,4166.22,4168.02,6572105
2020-11-17,4132.11,4174.3,4089.9,4098.91,5522278
2020-11-18,4045.92,4108.76,4040.55,4060.27,3432513
2020-11-19,4027.96,4065.68,3998.33,4007.31,3182808
2020-11-20,4008.18,4031.53,3987.54,4001.02,4636230
2020-11-23,4002.8,4008.18,3906.73,3921.13,4885203
2020-11-24,3939.97,3950.73,3882.48,3896.86,4774722
2020-11-25,3901.36,4105.16,3880.7,4094.42,13075321
2020-11-26,4166.22,4177.92,4066.58,4114.13,5014327
2020-11-27,4109.67,4148.29,4046.82,4117.74,144888080
2020-11-30,4062.98,4189.59,4060.27,4104.28,19896906
2020-12-01,4099.78,4125.85,3977.69,3981.25,7070388
2020-12-02,3981.25,4022.55,3926.49,3949.84,8030139
2020-12-03,3968.7,3991.15,3838.48,3845.68,10047599
2020-12-04,3869.94,3919.31,3820.54,3884.31,7686310
2020-12-07,3914.82,3941.77,3863.65,3892.38,6371940
2020-12-08,3889.66,3912.11,3842.09,3909.44,8845911
2020-12-09,3931.88,3932.77,3833.09,3907.64,11714385
2020-12-10,3950.73,3981.25,3920.22,3946.25,8001956
2020-12-11,3944.45,3984.86,3928.29,3968.7,4247087
2020-12-14,3960.61,3963.31,3916.62,3917.52,10185461
2020-12-15,3920.22,3955.24,3862.75,3862.75,13645088
2020-12-16,3877.11,3935.48,3851.97,3933.68,5004432
2020-12-17,3956.14,3957.9,3872.63,3887.89,4547147
2020-12-18,3916.62,3934.59,3889.66,3904.04,8700077
2020-12-21,3916.62,3936.37,3851.07,3854.64,6345391
2020-12-22,3855.57,3916.62,3852.88,3898.64,3994186
2020-12-23,3889.66,3890.56,3851.07,3870.81,2305832
2020-12-24,3860.94,3882.48,3839.39,3869.94,639372
2020-12-29,3957.9,4022.55,3939.03,4005.51,3055431
2020-12-30,3992.03,4027.96,3976.77,4023.44,2955771
2020-12-31,3984.86,3984.86,3916.62,3943.56,2480767
2021-01-04,3992.93,4057.6,3974.99,4005.51,7242551
2021-01-05,3986.64,4014.49,3963.31,3983.05,3407759
2021-01-06,3983.05,4045.03,3946.25,4010.89,6808112
2021-01-07,4020.78,4044.11,3959.71,3992.93,9882929
2021-01-08,3984.86,4008.18,3930.98,3995.65,11190638
2021-01-11,3995.65,4008.18,3962.42,3965.11,3153560
2021-01-12,3932.77,3960.61,3857.36,3879.79,3998000
2021-01-13,3871.73,3910.35,3846.57,3907.64,4035482
2021-01-14,3905.83,3927.39,3893.28,3909.44,8435042
2021-01-15,3910.35,3951.65,3906.73,3945.34,3633378
2021-01-18,3932.77,3953.41,3913.92,3916.62,3540903
2021-01-19,3924.7,3959.71,3911.22,3933.68,2511958
2021-01-20,3905.83,3927.39,3880.7,3908.54,2976450
2021-01-21,3910.35,3929.19,3891.47,3908.54,3364688
2021-01-22,3919.31,3939.97,3895.97,3930.98,2619809
2021-01-25,3930.98,4024.35,3919.31,4009.08,6396297
2021-01-26,4001.02,4037.84,3964.22,3971.38,2447488
2021-01-27,3945.34,4000.14,3926.49,3930.07,5373676
2021-01-28,3905.83,3937.27,3868.14,3881.6,3498354
2021-01-29,3849.28,3854.64,3789.1,3807.09,5058686
2021-02-01,3865.45,3865.45,3811.54,3838.48,2923445
2021-02-02,3835.81,3869.94,3825.95,3858.26,2591109
2021-02-03,3853.75,3918.41,3838.48,3893.28,3122023
2021-02-04,3816.06,3892.38,3636.49,3651.74,7993679
2021-02-05,3659.82,3689.45,3573.6,3573.6,9140808
2021-02-08,3610.45,3618.5,3551.17,3551.17,3890771
2021-02-09,3574.52,3574.52,3508.99,3546.67,5012137
2021-02-10,3543.99,3559.26,3528.74,3535.92,3721604
2021-02-11,3516.16,3552.08,3487.42,3504.49,6267576
2021-02-12,3518.86,3564.64,3506.27,3556.55,3919318
2021-02-15,3555.66,3592.48,3515.27,3576.3,4676799
2021-02-16,3587.99,3618.5,3572.73,3596.95,4648422
2021-02-17,3574.52,3582.59,3536.81,3573.6,7207515
2021-02-18,3569.14,3575.41,3539.5,3563.75,5533784
2021-02-19,3563.75,3574.52,3506.27,3506.27,5424992
2021-02-22,3486.52,3509.88,3438.05,3438.05,3930889
2021-02-23,3446.13,3519.74,3413.79,3519.74,4772314
2021-02-24,3506.27,3508.99,3421.89,3447.02,6695496
2021-02-25,3453.01,3482.03,3445.77,3464.79,3675772
2021-02-26,3470.22,3506.51,3382.24,3384.99,8958275
2021-03-01,3391.32,3440.28,3374.11,3422.17,7645262
2021-03-02,3436.7,3481.11,3425.81,3456.64,6216372
2021-03-03,3472.06,3493.8,3419.44,3456.64,5084584
2021-03-04,3455.73,3527.36,3447.55,3494.73,6287270
2021-03-05,3484.75,3539.14,3453.01,3528.25,5664584
2021-03-08,3517.38,3542.76,3480.19,3527.36,4945962
2021-03-09,3531.89,3571.8,3526.47,3551.83,3977760
2021-03-10,3540.96,3582.66,3529.17,3572.71,3298153
2021-03-11,3586.3,3587.2,3542.76,3550.95,5761931
2021-03-12,3552.75,3591.72,3543.66,3581.76,5488759
2021-03-15,3592.62,3634.35,3583.57,3602.63,4026037
2021-03-16,3615.31,3651.59,3593.54,3639.8,4262233
2021-03-17,3640.7,3662.48,3631.63,3649.77,4637382
2021-03-18,3641.62,3658.84,3612.6,3630.73,3701076
2021-03-19,3618.95,3640.7,3583.57,3583.57,11587781
2021-03-22,3589.03,3651.59,3563.63,3647.04,6310800
2021-03-23,3618.95,3704.17,3618.95,3694.21,5373475
2021-03-24,3697.85,3701.46,3648.86,3677.87,3619139
2021-03-25,3679.71,3726.86,3667.91,3681.53,3301616
2021-03-26,3682.41,3697.85,3647.94,3667.01,3167268
2021-03-29,3686.93,3719.59,3663.38,3715.97,4746757
2021-03-30,3731.38,3741.35,3674.24,3683.32,3213817
2021-03-31,3682.41,3721.4,3675.16,3677.87,5126517
2021-04-01,3695.11,3703.26,3641.62,3647.04,6116234
2021-04-06,3671.54,3713.71,3665.19,3707.36,3405594
2021-04-07,3710.99,3762.64,3708.72,3748.15,3472677
2021-04-08,3713.71,3779.45,3693.32,3777.62,6419701
2021-04-09,3773.56,3776.26,3730.47,3745.91,4126061
2021-04-12,3739.98,3753.6,3719.14,3749.97,2524883
2021-04-13,3743.6,3760.86,3723.24,3752.23,3228392
2021-04-14,3739.09,3758.6,3714.15,3735.0,7041247
2021-04-15,3736.83,3794.4,3726.86,3777.18,3188474
2021-04-16,3780.33,3787.6,3760.86,3775.83,3533786
2021-04-19,3762.23,3788.52,3732.29,3746.81,3013684
2021-04-20,3739.54,3759.07,3724.14,3743.17,5222238
2021-04-21,3745.43,3759.07,3718.22,3753.6,3089663
2021-04-22,3730.93,3764.91,3700.56,3746.35,4729595
2021-04-23,3726.86,3747.7,3692.4,3730.02,3230831
2021-04-26,3703.74,3721.4,3678.33,3705.08,2554350
2021-04-27,3695.58,3721.4,3667.91,3674.71,3083592
2021-04-28,3672.9,3718.22,3670.19,3697.37,3374152
2021-04-29,3747.25,3845.19,3744.99,3820.26,5495918
2021-04-30,3834.3,3864.68,3801.64,3837.02,4590927
2021-05-04,3851.52,3871.03,3803.91,3812.09,3840655
2021-05-05,3793.5,3849.27,3769.92,3827.94,3326314
2021-05-06,3830.24,3903.24,3829.31,3903.24,6693778
2021-05-07,3898.68,3911.85,3861.95,3874.66,3243105
2021-05-10,3848.35,3886.42,3837.96,3879.63,3885755
